# This data has been collected by a Texas Water Development Board datasonde.
# Raw data may contain errors. Provisional data has had anomalous 
# individual data points removed. Such data points typically are disconnected 
# from the recorded trend. Nonetheless all removed data is retained in database. 
# However data that simply appear unusual are not removed unless verifying 
# information is obtained suggesting the data is not representative of bay conditions. 
# The Board makes no warranties (including no warranties as to merchantability or fitness) either
# expressed or implied with respect to the data or its fitness for any specific application.
# Unit: PSU 
datetime,value
2009-11-27T18:00:00-0600,6.61658333333333
2009-11-28T18:00:00-0600,5.02008333333333
2009-11-29T18:00:00-0600,4.25475
2009-11-30T18:00:00-0600,4.876
2009-12-01T18:00:00-0600,3.63020833333333
2009-12-02T18:00:00-0600,3.656375
2009-12-03T18:00:00-0600,8.90654166666667
2009-12-04T18:00:00-0600,9.94966666666667
2009-12-05T18:00:00-0600,7.58858333333333
2009-12-06T18:00:00-0600,8.660375
2009-12-07T18:00:00-0600,8.790875
2009-12-08T18:00:00-0600,8.47104166666667
2009-12-09T18:00:00-0600,9.58529166666667
2009-12-10T18:00:00-0600,7.01654166666667
2009-12-11T18:00:00-0600,8.15341666666667
2009-12-12T18:00:00-0600,8.61879166666666
2009-12-13T18:00:00-0600,8.28383333333333
2009-12-14T18:00:00-0600,11.1248333333333
2009-12-15T18:00:00-0600,5.177
2009-12-16T18:00:00-0600,9.67995833333333
2009-12-17T18:00:00-0600,10.2212083333333
2009-12-18T18:00:00-0600,10.5342916666667
2009-12-19T18:00:00-0600,11.2332916666667
2009-12-20T18:00:00-0600,8.17845833333333
2009-12-21T18:00:00-0600,5.49454166666667
2009-12-22T18:00:00-0600,2.37691666666667
2009-12-23T18:00:00-0600,2.47025
2009-12-24T18:00:00-0600,3.20770833333333
2009-12-25T18:00:00-0600,5.7055
2009-12-26T18:00:00-0600,8.90091666666667
2009-12-27T18:00:00-0600,13.3165833333333
2009-12-28T18:00:00-0600,9.76358333333333
2009-12-29T18:00:00-0600,7.92833333333333
2009-12-30T18:00:00-0600,8.35970833333333
2009-12-31T18:00:00-0600,11.158
2010-01-01T18:00:00-0600,8.59691666666667
2010-01-02T18:00:00-0600,7.47741666666667
2010-01-03T18:00:00-0600,10.8564583333333
2010-01-04T18:00:00-0600,10.500625
2010-01-05T18:00:00-0600,9.28029166666667
2010-01-06T18:00:00-0600,6.943625
2010-01-07T18:00:00-0600,6.332625
2010-01-08T18:00:00-0600,10.295875
2010-01-09T18:00:00-0600,9.48354166666667
2010-01-10T18:00:00-0600,10.5111666666667
2010-01-11T18:00:00-0600,11.3810416666667
2010-01-12T18:00:00-0600,10.2779583333333
2010-01-13T18:00:00-0600,9.85920833333333
2010-01-14T18:00:00-0600,12.0560833333333
2010-01-15T18:00:00-0600,14.196375
2010-01-16T18:00:00-0600,14.2819166666667
2010-01-17T18:00:00-0600,13.16425
2010-01-18T18:00:00-0600,11.010875
2010-01-19T18:00:00-0600,8.69295833333333
2010-01-20T18:00:00-0600,9.038
2010-01-21T18:00:00-0600,11.0189583333333
2010-01-22T18:00:00-0600,8.49675
2010-01-23T18:00:00-0600,10.7390416666667
2010-01-24T18:00:00-0600,11.0945
2010-01-25T18:00:00-0600,10.8658333333333
2010-01-26T18:00:00-0600,10.8004583333333
2010-01-27T18:00:00-0600,9.3425
2010-01-28T18:00:00-0600,10.38225
2010-01-29T18:00:00-0600,10.3392916666667
2010-01-30T18:00:00-0600,10.7324166666667
2010-01-31T18:00:00-0600,11.61075
2010-02-01T18:00:00-0600,11.7268333333333
2010-02-02T18:00:00-0600,9.43383333333333
2010-02-03T18:00:00-0600,8.88016666666667
2010-02-04T18:00:00-0600,13.675
2010-02-05T18:00:00-0600,14.079875
2010-02-06T18:00:00-0600,10.7217083333333
2010-02-07T18:00:00-0600,7.80316666666667
2010-02-08T18:00:00-0600,7.420875
2010-02-09T18:00:00-0600,8.460875
2010-02-10T18:00:00-0600,8.30616666666667
2010-02-11T18:00:00-0600,9.10420833333333
2010-02-12T18:00:00-0600,9.41433333333333
2010-02-13T18:00:00-0600,5.79129166666667
2010-02-14T18:00:00-0600,4.28129166666667
2010-02-15T18:00:00-0600,6.24595833333333
2010-02-16T18:00:00-0600,6.85491666666667
2010-02-17T18:00:00-0600,3.101625
2010-02-18T18:00:00-0600,0.522416666666667
2010-02-19T18:00:00-0600,1.695375
2010-02-20T18:00:00-0600,1.57033333333333
2010-02-21T18:00:00-0600,1.91845833333333
2010-02-22T18:00:00-0600,3.05341666666667
2010-02-23T18:00:00-0600,5.37425
2010-02-24T18:00:00-0600,2.14820833333333
2010-02-25T18:00:00-0600,1.04708333333333
2010-02-26T18:00:00-0600,0.849125
2010-02-27T18:00:00-0600,1.70191666666667
2010-02-28T18:00:00-0600,0.665208333333333
2010-03-01T18:00:00-0600,2.57820833333333
2010-03-02T18:00:00-0600,2.18783333333333
2010-03-03T18:00:00-0600,1.27133333333333
2010-03-04T18:00:00-0600,1.72895833333333
2010-03-05T18:00:00-0600,1.41720833333333
2010-03-06T18:00:00-0600,2.43695833333333
2010-03-07T18:00:00-0600,2.57741666666667
2010-03-08T18:00:00-0600,1.253
2010-03-09T18:00:00-0600,0.51575
2010-03-10T18:00:00-0600,0.494583333333333
2010-03-11T18:00:00-0600,3.492
2010-03-12T18:00:00-0600,2.42045833333333
2010-03-13T18:00:00-0600,1.891875
2010-03-14T19:00:00-0500,0.947625
2010-03-15T19:00:00-0500,0.848958333333333
2010-03-16T19:00:00-0500,3.3215
2010-03-17T19:00:00-0500,5.86666666666667
2010-03-18T19:00:00-0500,4.648375
2010-03-19T19:00:00-0500,5.16395833333333
2010-03-20T19:00:00-0500,4.59541666666667
2010-03-21T19:00:00-0500,3.0405
2010-03-22T19:00:00-0500,2.41375
2010-03-23T19:00:00-0500,6.00833333333333
2010-03-24T19:00:00-0500,6.436
2010-03-25T19:00:00-0500,6.16741666666667
2010-03-26T19:00:00-0500,6.28183333333333
2010-03-27T19:00:00-0500,5.73641666666667
2010-03-28T19:00:00-0500,6.50008333333334
2010-03-29T19:00:00-0500,6.03804166666667
2010-03-30T19:00:00-0500,4.55433333333333
2010-03-31T19:00:00-0500,2.87629166666667
2010-04-01T19:00:00-0500,3.840625
2010-04-02T19:00:00-0500,2.847
2010-04-03T19:00:00-0500,2.71779166666667
2010-04-04T19:00:00-0500,3.751875
2010-04-05T19:00:00-0500,5.30658333333333
2010-04-06T19:00:00-0500,1.08675
2010-04-07T19:00:00-0500,3.889875
2010-04-08T19:00:00-0500,5.30579166666667
2010-04-09T19:00:00-0500,6.856
2010-04-10T19:00:00-0500,7.28141666666667
2010-04-11T19:00:00-0500,6.44608333333333
2010-04-12T19:00:00-0500,6.93425
2010-04-13T19:00:00-0500,6.75470833333333
2010-04-14T19:00:00-0500,7.42904166666667
2010-04-15T19:00:00-0500,8.12995833333333
2010-04-16T19:00:00-0500,7.66845833333333
2010-04-17T19:00:00-0500,7.09016666666667
2010-04-18T19:00:00-0500,5.94195833333333
2010-04-19T19:00:00-0500,8.37725
2010-04-20T19:00:00-0500,7.849875
2010-04-21T19:00:00-0500,7.658125
2010-04-22T19:00:00-0500,8.01958333333333
2010-04-23T19:00:00-0500,7.25266666666667
2010-04-24T19:00:00-0500,7.15616666666667
2010-04-25T19:00:00-0500,7.52166666666666
2010-04-26T19:00:00-0500,7.87754166666667
2010-04-27T19:00:00-0500,9.29460869565217
2010-04-28T19:00:00-0500,10.2495416666667
2010-04-29T19:00:00-0500,9.85975
2010-04-30T19:00:00-0500,8.77733333333333
2010-05-01T19:00:00-0500,6.48916666666667
2010-05-02T19:00:00-0500,5.46633333333333
2010-05-03T19:00:00-0500,6.50366666666667
2010-05-04T19:00:00-0500,6.00308333333333
2010-05-05T19:00:00-0500,5.91270833333334
2010-05-06T19:00:00-0500,6.099625
2010-05-07T19:00:00-0500,5.40358333333333
2010-05-08T19:00:00-0500,5.2475
2010-05-09T19:00:00-0500,6.922
2010-05-10T19:00:00-0500,7.09920833333333
2010-05-11T19:00:00-0500,5.326125
2010-05-12T19:00:00-0500,5.71995833333333
2010-05-13T19:00:00-0500,5.64970833333333
2010-05-14T19:00:00-0500,7.36075
2010-05-15T19:00:00-0500,7.18908333333333
2010-05-16T19:00:00-0500,8.448625
2010-05-17T19:00:00-0500,8.297375
2010-05-18T19:00:00-0500,8.00695833333333
2010-05-19T19:00:00-0500,8.68495833333333
2010-05-20T19:00:00-0500,8.93104166666667
2010-05-21T19:00:00-0500,9.27820833333333
2010-05-22T19:00:00-0500,9.53795833333333
2010-05-23T19:00:00-0500,10.5350833333333
2010-05-24T19:00:00-0500,10.4062916666667
2010-05-25T19:00:00-0500,10.320625
2010-05-26T19:00:00-0500,9.22295833333333
2010-05-27T19:00:00-0500,9.675125
2010-05-28T19:00:00-0500,8.3605
2010-05-29T19:00:00-0500,7.9185
2010-05-30T19:00:00-0500,8.64308333333334
2010-05-31T19:00:00-0500,8.873375
2010-06-01T19:00:00-0500,9.16875
2010-06-02T19:00:00-0500,8.984125
2010-06-03T19:00:00-0500,8.25616666666667
2010-06-04T19:00:00-0500,6.47370833333333
2010-06-05T19:00:00-0500,6.57408333333333
2010-06-06T19:00:00-0500,6.96933333333333
2010-06-07T19:00:00-0500,7.26691666666667
2010-06-08T19:00:00-0500,8.13766666666667
2010-06-09T19:00:00-0500,8.78175
2010-06-10T19:00:00-0500,9.20404166666667
2010-06-11T19:00:00-0500,9.59945833333333
2010-06-12T19:00:00-0500,10.2244583333333
2010-06-13T19:00:00-0500,10.8574166666667
2010-06-14T19:00:00-0500,10.8915833333333
2010-06-15T19:00:00-0500,10.5045
2010-06-16T19:00:00-0500,9.79558333333333
2010-06-17T19:00:00-0500,9.18579166666667
2010-06-18T19:00:00-0500,8.783625
